a¤o;fecha;posicion;tipo;tipo operaci¢n;ejercicio;Primero;Minimo;Maximo;Ultimo;Volumen;"Volumen
IRC";Sub-Tot Vol;Ajuste / VT;OI;Cod. Prod;Cod. Pto;Mes Entrega (numeros);Mes Entrega (letras);"Abreviado
Prod";"Abreviado
Pto";moneda;unidad;"mercado
referencia"
2017;01/02/2017;DOLAR/FEB17;Futuro;Futuro;0;16.02;15.95;16.02;15.95;100000;0;100000;15.95;6;90;90;201702;feb-17;DOLAR;s/e;Pesos;U$S;FI
2017;01/02/2017;DOLAR/MAR17;Futuro;Futuro;0;16.28;16.2;16.28;16.2;30000;0;30000;16.2;12;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;01/02/2017;DOLAR/ABR17;Futuro;Futuro;0;16.505;16.505;16.505;16.505;30000;0;30000;16.505;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;01/03/2017;DOLAR/MAR17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.63;19;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;01/03/2017;DOLAR/ABR17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.855;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;01/03/2017;DOLAR/MAY17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.135;0;90;90;201705;may-17;DOLAR;s/e;Pesos;U$S;FI
2017;01/03/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.85;30;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;01/06/2017;DOLAR/JUN17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.28;0;90;90;201706;jun-17;DOLAR;s/e;Pesos;U$S;FI
2017;01/06/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.545;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;01/06/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.82;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;01/06/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.58;35;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;01/08/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.885;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;01/08/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.845;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;01/09/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.15;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;01/11/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.96;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/01/2017;DOLAR/ENE17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.285;8;90;90;201701;ene-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/01/2017;DOLAR/FEB17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.545;1;90;90;201702;feb-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/01/2017;DOLAR/MAR17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.945;9;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/01/2017;DOLAR/ABR17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.265;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/02/2017;DOLAR/FEB17;Futuro;Futuro;0;15.9;15.89;15.9;15.89;60000;0;60000;15.855;6;90;90;201702;feb-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/02/2017;DOLAR/MAR17;Futuro;Futuro;0;16.12;16.05;16.12;16.05;50000;0;50000;16.05;17;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/02/2017;DOLAR/ABR17;Futuro;Futuro;0;16.41;16.41;16.41;16.41;20000;0;20000;16.41;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/03/2017;DOLAR/MAR17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.64;19;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/03/2017;DOLAR/ABR17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.865;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/03/2017;DOLAR/MAY17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.135;0;90;90;201705;may-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/03/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.85;30;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/05/2017;DOLAR/MAY17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.48;0;90;90;201705;may-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/05/2017;DOLAR/JUN17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.78;0;90;90;201706;jun-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/05/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.04;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/05/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.24;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/06/2017;DOLAR/JUN17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.24;0;90;90;201706;jun-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/06/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.505;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/06/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.78;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/06/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.54;35;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/08/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.885;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/08/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.845;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/10/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.1;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;02/11/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.865;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/01/2017;DOLAR/ENE17;Futuro;Futuro;0;16.2;16.19;16.21;16.21;90000;0;90000;16.195;8;90;90;201701;ene-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/01/2017;DOLAR/FEB17;Futuro;Futuro;0;16.505;16.485;16.505;16.49;50000;0;50000;16.49;1;90;90;201702;feb-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/01/2017;DOLAR/MAR17;Futuro;Futuro;0;16.885;16.865;16.885;16.865;50000;0;50000;16.865;9;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/01/2017;DOLAR/ABR17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.185;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/02/2017;DOLAR/FEB17;Futuro;Futuro;0;15.8;15.79;15.8;15.79;60000;0;60000;15.79;6;90;90;201702;feb-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/02/2017;DOLAR/MAR17;Futuro;Futuro;0;16;16;16.045;16.045;80000;0;80000;15.995;18;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/02/2017;DOLAR/ABR17;Futuro;Futuro;0;16.31;16.3;16.31;16.3;30000;0;30000;16.3;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/03/2017;DOLAR/MAR17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.69;19;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/03/2017;DOLAR/ABR17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.915;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/03/2017;DOLAR/MAY17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.185;0;90;90;201705;may-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/03/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.9;30;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/04/2017;DOLAR/ABR17;Futuro;Futuro;0;15.645;15.62;15.645;15.62;80000;0;80000;15.62;1;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/04/2017;DOLAR/MAY17;Futuro;Futuro;0;15.905;15.86;15.905;15.86;40000;0;40000;15.86;0;90;90;201705;may-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/04/2017;DOLAR/JUN17;Futuro;Futuro;0;16.105;16.08;16.105;16.08;40000;0;40000;16.08;0;90;90;201706;jun-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/04/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.56;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/05/2017;DOLAR/MAY17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.54;0;90;90;201705;may-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/05/2017;DOLAR/JUN17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.84;0;90;90;201706;jun-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/05/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.11;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/05/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.31;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/07/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.06;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/07/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.335;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/07/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.105;35;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/08/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.945;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/08/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.905;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/10/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.065;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;03/11/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.965;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/01/2017;DOLAR/ENE17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.35;8;90;90;201701;ene-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/01/2017;DOLAR/FEB17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.645;1;90;90;201702;feb-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/01/2017;DOLAR/MAR17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.02;9;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/01/2017;DOLAR/ABR17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.34;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/04/2017;DOLAR/ABR17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.54;1;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/04/2017;DOLAR/MAY17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.78;0;90;90;201705;may-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/04/2017;DOLAR/JUN17;Futuro;Futuro;0;0;0;0;0;0;0;0;16;0;90;90;201706;jun-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/04/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.48;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/05/2017;DOLAR/MAY17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.544;0;90;90;201705;may-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/05/2017;DOLAR/JUN17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.844;0;90;90;201706;jun-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/05/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.114;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/05/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.314;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/07/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.14;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/07/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.415;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/07/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.185;35;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/08/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.99;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/08/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.95;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/09/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.15;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;04/10/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.98;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/01/2017;DOLAR/ENE17;Futuro;Futuro;0;16.22;16.22;16.22;16.22;80000;0;80000;16.22;8;90;90;201701;ene-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/01/2017;DOLAR/FEB17;Futuro;Futuro;0;16.485;16.485;16.485;16.485;30000;0;30000;16.485;1;90;90;201702;feb-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/01/2017;DOLAR/MAR17;Futuro;Futuro;0;16.845;16.845;16.845;16.845;30000;0;30000;16.845;9;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/01/2017;DOLAR/ABR17;Futuro;Futuro;0;17.13;17.13;17.13;17.13;20000;0;20000;17.13;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/04/2017;DOLAR/ABR17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.54;1;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/04/2017;DOLAR/MAY17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.78;0;90;90;201705;may-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/04/2017;DOLAR/JUN17;Futuro;Futuro;0;0;0;0;0;0;0;0;16;0;90;90;201706;jun-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/04/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.48;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/05/2017;DOLAR/MAY17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.584;0;90;90;201705;may-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/05/2017;DOLAR/JUN17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.884;0;90;90;201706;jun-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/05/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.149;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/05/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.364;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/06/2017;DOLAR/JUN17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.23;0;90;90;201706;jun-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/06/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.495;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/06/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.77;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/06/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.53;35;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/07/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.4;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/07/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.675;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/07/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.445;35;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/09/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.15;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;05/10/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.045;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/01/2017;DOLAR/ENE17;Futuro;Futuro;0;16.1;16.055;16.1;16.055;90000;0;90000;16.055;8;90;90;201701;ene-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/01/2017;DOLAR/FEB17;Futuro;Futuro;0;16.36;16.31;16.36;16.31;90000;0;90000;16.31;1;90;90;201702;feb-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/01/2017;DOLAR/MAR17;Futuro;Futuro;0;16.66;16.635;16.66;16.635;30000;0;30000;16.635;9;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/01/2017;DOLAR/ABR17;Futuro;Futuro;0;16.915;16.915;16.915;16.915;10000;0;10000;16.915;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/02/2017;DOLAR/FEB17;Futuro;Futuro;0;15.8;15.8;15.8;15.8;10000;0;10000;15.8;7;90;90;201702;feb-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/02/2017;DOLAR/MAR17;Futuro;Futuro;0;16.05;16.05;16.05;16.05;10000;0;10000;16.05;19;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/02/2017;DOLAR/ABR17;Futuro;Futuro;0;16.4;16.4;16.4;16.4;10000;0;10000;16.4;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/03/2017;DOLAR/MAR17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.675;19;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/03/2017;DOLAR/ABR17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.9;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/03/2017;DOLAR/MAY17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.17;0;90;90;201705;may-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/03/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.885;30;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/04/2017;DOLAR/ABR17;Futuro;Futuro;0;15.57;15.57;15.57;15.57;60000;0;60000;15.57;1;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/04/2017;DOLAR/MAY17;Futuro;Futuro;0;15.82;15.82;15.82;15.82;20000;0;20000;15.82;0;90;90;201705;may-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/04/2017;DOLAR/JUN17;Futuro;Futuro;0;16.065;16.065;16.065;16.065;20000;0;20000;16.065;0;90;90;201706;jun-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/04/2017;DOLAR/JUL17;Futuro;Futuro;0;16.285;16.285;16.285;16.285;20000;0;20000;16.285;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/04/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.545;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/06/2017;DOLAR/JUN17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.23;0;90;90;201706;jun-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/06/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.495;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/06/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.77;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/06/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.53;35;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/07/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.34;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/07/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.615;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/07/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.385;35;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/09/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.1;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/10/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.06;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;06/11/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.965;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/02/2017;DOLAR/FEB17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.795;7;90;90;201702;feb-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/02/2017;DOLAR/MAR17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.035;19;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/02/2017;DOLAR/ABR17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.385;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/03/2017;DOLAR/MAR17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.74;19;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/03/2017;DOLAR/ABR17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.965;0;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/03/2017;DOLAR/MAY17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.235;0;90;90;201705;may-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/03/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.95;30;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/04/2017;DOLAR/ABR17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.485;1;90;90;201704;abr-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/04/2017;DOLAR/MAY17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.735;0;90;90;201705;may-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/04/2017;DOLAR/JUN17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.98;0;90;90;201706;jun-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/04/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.2;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/04/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.46;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/06/2017;DOLAR/JUN17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.2;0;90;90;201706;jun-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/06/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.465;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/06/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.74;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/06/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.5;35;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/07/2017;DOLAR/JUL17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.26;0;90;90;201707;jul-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/07/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.535;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/07/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.305;35;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/08/2017;DOLAR/AGO17;Futuro;Futuro;0;0;0;0;0;0;0;0;18;0;90;90;201708;ago-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/08/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.96;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/09/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;18.1;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;07/11/2017;DOLAR/NOV17;Futuro;Futuro;0;0;0;0;0;0;0;0;17.92;0;90;90;201711;nov-17;DOLAR;s/e;Pesos;U$S;FI
2017;08/02/2017;DOLAR/FEB17;Futuro;Futuro;0;0;0;0;0;0;0;0;15.81;7;90;90;201702;feb-17;DOLAR;s/e;Pesos;U$S;FI
2017;08/02/2017;DOLAR/MAR17;Futuro;Futuro;0;0;0;0;0;0;0;0;16.05;19;90;90;201703;mar-17;DOLAR;s/e;Pesos;U$S;FI
